1493740000000.0,PC6771,0.0459,0.0305,-0.0231
1493740000000.0,PC6771,0.1224,0.1643,-0.047
1493740000000.0,PC6771,0.0503,0.0868,-0.1371
1493740000000.0,PC6771,0.0312,0.0377,-0.017
1493740000000.0,PC6771,-0.0123,-0.0185,0.199
1493740000000.0,PC6771,-0.0839,-0.2149,0.1176
1493740000000.0,PC6771,-0.0022,-0.0147,-0.1182
1493740000000.0,PC6771,-0.0601,0.0351,-0.0817
1493740000000.0,PC6771,-0.0533,0.0711,-0.2053
1493740000000.0,PC6771,-0.0517,0.0534,-0.2172
1493740000000.0,PC6771,-0.0308,0.041,-0.1961
1493740000000.0,PC6771,0.0237,-0.0134,-0.0221
1493740000000.0,PC6771,-0.0575,-0.0051,0.2713
1493740000000.0,PC6771,0.0027,0.0478,0.2265
1493740000000.0,PC6771,0.099,0.0856,0.0147
1493740000000.0,PC6771,-0.104,-0.027,0.1009
1493740000000.0,PC6771,-0.0574,-0.0289,0.2071
1493740000000.0,PC6771,-0.017,0.0035,0.0192
1493740000000.0,PC6771,0.0001,0.0225,-0.1268
1493740000000.0,PC6771,-0.0285,0.006,0.0358
1493740000000.0,PC6771,-0.021,0.008,-0.0006
1493740000000.0,PC6771,-0.0156,0.0096,-0.0006
1493740000000.0,PC6771,-0.0205,0.0087,0.0008
1493740000000.0,PC6771,-0.0255,0.013,0.0004
1493740000000.0,PC6771,-0.009,0.0133,-0.0002
1493740000000.0,PC6771,-0.0133,0.004,-0.0086
1493740000000.0,PC6771,-0.0168,0.0031,0.0002
1493740000000.0,PC6771,-0.0089,-0.0016,-0.0005
1493740000000.0,PC6771,-0.006,0.0023,-0.0029
1493740000000.0,PC6771,-0.009,0.0065,0.0044
1493740000000.0,PC6771,-0.0069,0.0079,0.0021
1493740000000.0,PC6771,-0.0073,0.0034,-0.0018
1493740000000.0,PC6771,-0.0061,-0.0003,0.0023
1493740000000.0,PC6771,-0.0058,0.0023,-0.0017
1493740000000.0,PC6771,-0.0045,0.0041,0.0007
1493740000000.0,PC6771,-0.0055,0.0027,0.0047
1493740000000.0,PC6771,-0.0073,0.0014,0.0016
1493740000000.0,PC6771,-0.0042,0.0008,0.0001
1493740000000.0,PC6771,-0.0004,0.0028,-0.0061
1493740000000.0,PC6771,-0.004,0.0078,0.011
1493740000000.0,PC6771,-0.006,0.0036,0.0049
1493740000000.0,PC6771,-0.002,0.0021,0.0027
1493740000000.0,PC6771,-0.0057,-0.0035,0.0001
1493740000000.0,PC6771,-0.0007,0.0007,0.0048
1493740000000.0,PC6771,-0.0024,0.0037,0.0008
1493740000000.0,PC6771,-0.004,0.0027,0.0001
1493740000000.0,PC6771,-0.003,0.0011,0.0026
1493740000000.0,PC6771,-0.0053,0.0008,0.0022
1493740000000.0,PC6771,-0.0037,0.0009,0.0025
1493740000000.0,PC6771,-0.0043,0.0017,-0.0002
1493740000000.0,PC6771,-0.0019,0.0013,-0.0006
1493740000000.0,PC6771,-0.004,-0.0007,0.0025
1493740000000.0,PC6771,-0.0042,-0.0009,-0.0003
1493740000000.0,PC6771,-0.0033,0.0014,0.0028
1493740000000.0,PC6771,-0.0032,0.0013,0.0023
1493740000000.0,PC6771,-0.0031,0.0009,0.0021
1493740000000.0,PC6771,-0.0045,0.0014,0.0027
1493740000000.0,PC6771,-0.0048,-0.0001,-0.0014
1493740000000.0,PC6771,-0.0048,0.0007,-0.0002
1493740000000.0,PC6771,-0.0029,0.0012,0.0024
1493740000000.0,PC6771,-0.0032,0.0011,0.0013
1493740000000.0,PC6771,-0.0023,0.0012,0.0066
1493740000000.0,PC6771,0.0069,0.0025,-0.0038
1493740000000.0,PC6771,-0.0088,0.0026,0.0087
1493740000000.0,PC6771,-0.0078,-0.0012,0.0159
1493740000000.0,PC6771,0.002,-0.001,-0.014
1493740000000.0,PC6771,-0.0093,-0.0052,0.0129
1493740000000.0,PC6771,-0.0053,0.0038,0.0049
1493740000000.0,PC6771,0.0028,0.0034,-0.003
1493740000000.0,PC6771,-0.0075,-0.0029,0.0131
1493740000000.0,PC6771,0.0029,0.002,-0.0047
1493740000000.0,PC6771,0.0024,0.0021,-0.0061
1493740000000.0,PC6771,-0.0084,-0.0024,0.0145
1493740000000.0,PC6771,0.0017,0.0019,-0.0048
1493740000000.0,PC6771,-0.0032,0.0,0.0038
1493740000000.0,PC6771,-0.007,-0.0021,0.0106
1493740000000.0,PC6771,0.0017,0.0021,-0.0058
1493740000000.0,PC6771,-0.0062,0.0014,0.0046
1493740000000.0,PC6771,-0.0012,0.0015,0.0038
1493740000000.0,PC6771,0.0011,0.0013,-0.0032
1493740000000.0,PC6771,-0.0063,-0.0015,0.008
1493740000000.0,PC6771,-0.0041,-0.0001,0.0024
1493740000000.0,PC6771,-0.0004,0.001,-0.0024
1493740000000.0,PC6771,-0.0062,0.0015,0.0076
1493740000000.0,PC6771,0.0032,0.0018,-0.0014
1493740000000.0,PC6771,0.0044,0.0015,-0.0107
1493740000000.0,PC6771,-0.0065,-0.0004,0.0142
1493740000000.0,PC6771,0.0002,0.0031,0.0025
1493740000000.0,PC6771,-0.0047,-0.0004,0.0027
1493740000000.0,PC6771,-0.0077,-0.0059,0.0182
1493740000000.0,PC6771,0.0034,0.0041,-0.0091
1493740000000.0,PC6771,-0.0002,-0.001,-0.0053
1493740000000.0,PC6771,-0.0032,-0.0001,0.0075
1493740000000.0,PC6771,0.0049,-0.0001,-0.0091
1493740000000.0,PC6771,-0.0076,-0.0034,0.0128
1493740000000.0,PC6771,-0.0026,-0.0014,0.0042
1493740000000.0,PC6771,0.0037,0.003,-0.0075
1493740000000.0,PC6771,-0.0056,-0.002,0.0108
1493740000000.0,PC6771,-0.0004,-0.0005,-0.0027
1493740000000.0,PC6771,0.0001,-0.0003,-0.0056
1493740000000.0,PC6771,-0.0071,0.0001,0.0095
1493740000000.0,PC6771,0.0013,0.0006,-0.0004
1493740000000.0,PC6771,-0.001,-0.0009,0.0025
1493740000000.0,PC6771,-0.0055,-0.0021,0.0083
1493740000000.0,PC6771,0.0009,0.002,-0.0046
1493740000000.0,PC6771,-0.0036,-0.0002,0.0039
1493740000000.0,PC6771,-0.0053,0.0014,0.0058
1493740000000.0,PC6771,0.001,-0.0016,-0.0032
1493740000000.0,PC6771,-0.0042,-0.0018,-0.0014
1493740000000.0,PC6771,-0.0099,-0.0039,0.0081
1493740000000.0,PC6771,0.0043,-0.0016,-0.0134
1493740000000.0,PC6771,-0.0098,-0.0036,0.0099
1493740000000.0,PC6771,-0.0053,-0.0013,0.0047
1493740000000.0,PC6771,0.0042,0.0037,-0.009
1493740000000.0,PC6771,-0.0093,-0.0009,0.0154
1493740000000.0,PC6771,0.002,-0.0007,-0.0042
1493740000000.0,PC6771,0.0035,-0.0004,-0.0082
1493740000000.0,PC6771,-0.0055,-0.0035,0.0149
1493740000000.0,PC6771,0.0027,0.0002,-0.0019
1493740000000.0,PC6771,-0.0024,0.0005,0.001
1493740000000.0,PC6771,-0.0053,-0.0019,0.0112
1493740000000.0,PC6771,0.0027,0.0017,-0.0037
1493740000000.0,PC6771,-0.0027,0.0008,0.0037
1493740000000.0,PC6771,-0.0034,-0.0006,0.0037
1493740000000.0,PC6771,0.0006,-0.0008,-0.004
1493740000000.0,PC6771,-0.0029,-0.0017,0.0082
1493740000000.0,PC6771,-0.0037,0.0003,0.0041
1493740000000.0,PC6771,0.0017,-0.0015,-0.0023
1493740000000.0,PC6771,-0.006,0.0008,0.0065
1493740000000.0,PC6771,0.0009,-0.0008,0.002
1493740000000.0,PC6771,0.0012,-0.0008,-0.0032
1493740000000.0,PC6771,-0.0034,0.0025,0.0045
1493740000000.0,PC6771,-0.0038,0.0,0.0012
1493740000000.0,PC6771,-0.0009,-0.0011,-0.0001
1493740000000.0,PC6771,-0.0057,0.0002,0.0054
1493740000000.0,PC6771,0.0002,0.0,-0.0042
1493740000000.0,PC6771,-0.002,0.001,0.0021
1493740000000.0,PC6771,-0.0024,0.0007,0.0035
1493740000000.0,PC6771,-0.0003,-0.0004,-0.0027
1493740000000.0,PC6771,-0.0023,-0.0001,0.0051
1493740000000.0,PC6771,-0.0021,-0.0001,0.0036
1493740000000.0,PC6771,-0.0006,0.0001,-0.0011
1493740000000.0,PC6771,-0.0036,-0.0022,0.003
1493740000000.0,PC6771,-0.0026,0.0002,0.0022
1493740000000.0,PC6771,-0.0017,0.0,0.002
1493740000000.0,PC6771,-0.0033,0.0,0.0017
1493740000000.0,PC6771,0.0006,-0.0004,0.001
1493740000000.0,PC6771,0.0003,0.0009,0.001
1493740000000.0,PC6771,-0.0022,-0.0022,0.0043
1493740000000.0,PC6771,-0.0005,-0.001,0.0024
1493740000000.0,PC6771,-0.0043,0.0022,0.001
1493740000000.0,PC6771,-0.0034,-0.001,0.0003
1493740000000.0,PC6771,-0.0013,-0.0012,-0.0005
1493740000000.0,PC6771,-0.0031,-0.0011,0.0023
1493740000000.0,PC6771,-0.0008,0.0009,0.0021
1493740000000.0,PC6771,-0.0017,-0.0011,0.0005
1493740000000.0,PC6771,-0.0037,-0.0023,0.008
1493740000000.0,PC6771,0.0007,0.0,-0.0074
1493740000000.0,PC6771,-0.0036,-0.0011,0.007
1493740000000.0,PC6771,-0.0001,0.0009,0.0002
1493740000000.0,PC6771,-0.0009,-0.0002,-0.0011
1493740000000.0,PC6771,-0.0043,-0.0037,0.005
1493740000000.0,PC6771,0.0006,0.0007,-0.0026
1493740000000.0,PC6771,-0.0012,-0.0009,0.0008
1493740000000.0,PC6771,-0.0041,-0.0002,0.0024
1493740000000.0,PC6771,-0.0012,0.0007,-0.0025
1493740000000.0,PC6771,-0.0041,-0.0006,0.0049
1493740000000.0,PC6771,-0.0038,-0.0015,0.0048
1493740000000.0,PC6771,-0.0007,0.0008,-0.0022
1493740000000.0,PC6771,-0.0039,0.0004,0.0058
1493740000000.0,PC6771,-0.0011,-0.0015,0.0009
1493740000000.0,PC6771,0.0006,0.0001,0.0008
1493740000000.0,PC6771,-0.0036,-0.0019,0.0041
1493740000000.0,PC6771,-0.0002,0.0012,0.0012
1493740000000.0,PC6771,-0.0017,-0.0003,0.0012
1493740000000.0,PC6771,-0.0038,0.0003,0.0033
1493740000000.0,PC6771,-0.0002,-0.0009,-0.0033
1493740000000.0,PC6771,-0.0014,-0.0012,0.003
1493740000000.0,PC6771,-0.0018,-0.0004,0.0025
1493740000000.0,PC6771,0.0015,0.0002,-0.0063
1493740000000.0,PC6771,-0.0042,-0.0014,0.0136
1493740000000.0,PC6771,0.002,0.0012,-0.0028
1493740000000.0,PC6771,-0.0049,-0.003,0.0021
1493740000000.0,PC6771,-0.0063,-0.0003,0.0102
1493740000000.0,PC6771,0.0025,0.0005,-0.0058
1493740000000.0,PC6771,-0.0038,-0.0004,0.0072
1493740000000.0,PC6771,-0.0017,0.0036,-0.0015
1493740000000.0,PC6771,0.0022,-0.0006,-0.0052
1493740000000.0,PC6771,-0.0027,-0.0024,0.0071
1493740000000.0,PC6771,-0.0007,-0.0012,-0.0018
1493740000000.0,PC6771,-0.0009,-0.0005,0.0012
1493740000000.0,PC6771,-0.0062,-0.0024,0.0082
1493740000000.0,PC6771,0.0002,-0.0011,-0.0037
1493740000000.0,PC6771,-0.0037,0.0009,0.0018
1493740000000.0,PC6771,-0.0024,-0.0003,0.0073
1493740000000.0,PC6771,0.0026,-0.0002,-0.0017
1493740000000.0,PC6771,-0.0054,-0.0004,0.0058
1493740000000.0,PC6771,-0.0022,-0.0003,0.003
1493740000000.0,PC6771,-0.0008,-0.0008,-0.0012
1493740000000.0,PC6771,-0.0045,-0.0015,0.0055
1493740000000.0,PC6771,-0.0005,-0.0004,-0.003
1493740000000.0,PC6771,-0.0001,0.0002,0.0002
1493740000000.0,PC6771,-0.0006,0.0003,0.0055
1493740000000.0,PC6771,-0.0008,-0.0008,0.002
1493740000000.0,PC6771,-0.0015,0.0002,0.0037
1493740000000.0,PC6771,-0.0013,-0.0004,-0.0015
1493740000000.0,PC6771,-0.007,-0.0023,0.0084
1493740000000.0,PC6771,-0.0006,-0.0014,0.0067
1493740000000.0,PC6771,-0.0042,0.0014,-0.0029
1493740000000.0,PC6771,-0.0073,-0.0017,0.015
1493740000000.0,PC6771,0.0043,0.0035,-0.0105
1493740000000.0,PC6771,-0.0062,-0.0021,0.0128
1493740000000.0,PC6771,-0.0015,-0.0016,0.0018
1493740000000.0,PC6771,-0.0002,-0.0011,0.0008
1493740000000.0,PC6771,-0.0061,-0.0019,0.0098
1493740000000.0,PC6771,0.0003,0.0025,-0.0046
1493740000000.0,PC6771,0.0011,0.0001,-0.002
1493740000000.0,PC6771,-0.0051,-0.001,0.0083
1493740000000.0,PC6771,0.0008,-0.0003,-0.0039
1493740000000.0,PC6771,-0.0034,-0.0005,0.003
1493740000000.0,PC6771,-0.0055,-0.0015,0.0089
1493740000000.0,PC6771,0.003,0.0009,-0.0024
1493740000000.0,PC6771,-0.0024,-0.001,0.0031
1493740000000.0,PC6771,-0.0016,0.0003,0.0008
1493740000000.0,PC6771,0.0015,-0.0001,-0.0016
1493740000000.0,PC6771,-0.0028,0.0007,0.0067
1493740000000.0,PC6771,-0.001,0.0002,0.0019
1493740000000.0,PC6771,-0.0022,-0.0004,-0.001
1493740000000.0,PC6771,-0.0046,0.001,0.0068
1493740000000.0,PC6771,-0.0011,-0.0012,-0.003
1493740000000.0,PC6771,-0.0013,-0.0016,-0.0009
1493740000000.0,PC6771,-0.0011,-0.0004,0.0049
1493740000000.0,PC6771,-0.0002,-0.0003,-0.0023
1493740000000.0,PC6771,-0.0008,0.0008,0.0004
1493740000000.0,PC6771,-0.0025,-0.0002,0.0038
1493740000000.0,PC6771,0.0011,-0.0009,-0.0027
1493740000000.0,PC6771,-0.0024,0.0001,0.0038
1493740000000.0,PC6771,-0.0009,-0.0024,0.0014
1493740000000.0,PC6771,-0.0021,0.0011,-0.0004
1493740000000.0,PC6771,-0.0037,-0.0014,0.0029
1493740000000.0,PC6771,-0.001,0.0016,-0.0012
1493740000000.0,PC6771,-0.0009,0.0007,0.0025
1493740000000.0,PC6771,-0.0045,-0.0016,0.0024
1493740000000.0,PC6771,-0.0014,-0.0019,-0.001
1493740000000.0,PC6771,-0.001,-0.0001,-0.0001
1493740000000.0,PC6771,0.0225,0.0069,0.0032
1493740000000.0,PC6771,-0.0015,0.0036,0.0082
1493740000000.0,PC6771,0.0011,0.0019,0.0168
1493740000000.0,PC6771,-0.0008,0.0014,-0.0062
1493740000000.0,PC6771,-0.0018,-0.0034,0.0055
